Bandgap (eV),Voc (V),Jsc (mA/cm^2),FF (%),PCE (%),J0 (mA/cm^2)
2.99,2.61564878946,1.91576119097,94.4942111483,4.73506564891,2.19462720149e-44
2.992,2.61746296976,1.90456379275,94.4973546178,4.71081143938,2.03393941521e-44
2.994,2.61927804207,1.89349551272,94.500433839,4.68683521881,1.88501532688e-44
2.996,2.62109362616,1.88252717123,94.5034484027,4.66306472511,1.74699385811e-44
2.998,2.62290876985,1.87158884242,94.5065308827,4.63933201644,1.61907695046e-44
3.0,2.62472290287,1.86063970097,94.5097152807,4.61553659871,1.50052495393e-44
3.002,2.62653601233,1.8496797613,94.5128325,4.59167016158,1.39065235274e-44
3.004,2.6283475625,1.83867187164,94.5158801991,4.56763938922,1.28882380389e-44
3.006,2.63015686528,1.82756901769,94.518855006,4.54332589387,1.1944504656e-44
3.008,2.63196374555,1.81636141378,94.5219427804,4.51871352944,1.10698659432e-44
3.01,2.63376848905,1.80507176944,94.5250835515,4.4938558912,1.02592639077e-44
3.012,2.63557329522,1.79385508824,94.5281535038,4.46913660657,9.50801076768e-45
3.014,2.63738008854,1.78284359767,94.5311562922,4.44488919432,8.81176185933e-45
3.016,2.63918890773,1.77203702552,94.5340934632,4.42111419923,8.16649052619e-45
3.018,2.6410002267,1.76146475243,94.5372369401,4.3978994991,7.56846484611e-45
3.02,2.6428149951,1.75118768882,94.5403571621,4.3753892594,7.01422606105e-45
3.022,2.6446337417,1.74123701234,94.5434198917,4.35366223403,6.50056858536e-45
3.024,2.64645653306,1.73161229111,94.5464284075,4.33271928943,6.02452147685e-45
3.026,2.64827893945,1.72201364653,94.5493753724,4.3118036884,5.58333126382e-45
3.028,2.65009534152,1.71206905104,94.5525075373,4.28998551834,5.17444602868e-45
3.03,2.65190454353,1.70170641604,94.5556018544,4.26707019263,4.79550065637e-45
3.032,2.65370694146,1.69095994628,94.558616146,4.24314026854,4.4443031622e-45
3.034,2.65550722965,1.68014278451,94.5615536532,4.21898788607,4.11882202029e-45
3.036,2.65730969526,1.66953400744,94.5644740916,4.19532348781,3.81717441925e-45
3.038,2.65911438197,1.65913334061,94.567591091,4.17215693546,3.53761537736e-45
3.04,2.66092110982,1.64892624791,94.5706414476,4.14944072364,3.27852765431e-45
3.042,2.66272934518,1.63887612068,94.5736256188,4.12708288124,3.03841240127e-45
3.044,2.66453876761,1.62896066072,94.5765438906,4.10502757877,2.81588049514e-45
3.046,2.66634940149,1.61917969113,94.5795224648,4.08328058874,2.60964450706e-45
3.048,2.668160415,1.60947972104,94.5826141289,4.06170856591,2.41851125871e-45
3.05,2.66997051049,1.5997796962,94.58563837,4.0400974855,2.24137492337e-45
3.052,2.67177922722,1.59005198298,94.5885931035,4.01837679846,2.07721063188e-45
3.054,2.67358654582,1.58029661765,94.5914766597,3.99654643127,1.92506854659e-45
3.056,2.67539230874,1.5705052698,94.5944807216,3.97459305829,1.78406836903e-45
3.058,2.67719634043,1.56066875648,94.5975302762,3.95248979215,1.65339424956e-45
3.06,2.67899860055,1.55078627339,94.6005068431,3.9302293834,1.53229006958e-45
3.062,2.68079906173,1.54085784692,94.6034083109,3.90781162381,1.42005506903e-45
3.064,2.68259769224,1.53088328932,94.6062324817,3.88523575621,1.31603979396e-45
3.066,2.68439446015,1.5208624467,94.6092975621,3.86251419312,1.21964234067e-45
3.068,2.68618933637,1.51079537942,94.6122883209,3.83963388079,1.13030487481e-45
3.07,2.68798261331,1.50070085434,94.6152005433,3.81664265112,1.04751040517e-45
3.072,2.68977520232,1.49063286615,94.6180342104,3.79367915969,9.70779793731e-46
3.074,2.69156771179,1.48062663267,94.620959593,3.77084095161,8.99668984481e-46
3.076,2.69336014618,1.47068207356,94.6239658494,3.74812766008,8.33766435115e-46
3.078,2.6951518362,1.46076103076,94.6268942118,3.72543506229,7.72690736721e-46
3.08,2.69694151395,1.45079277885,94.6297408811,3.70258096908,7.16088407703e-46
3.082,2.69872856145,1.44074476209,94.6325401206,3.67948258924,6.63631849188e-46
3.084,2.70051293341,1.43061708399,94.6355513576,3.65614983255,6.15017450102e-46
3.086,2.70229587362,1.42048075095,94.6384789148,3.63275410711,5.69963830951e-46
3.088,2.70407918674,1.4104354166,94.6413243207,3.60955296561,5.28210216168e-46
3.09,2.70586341797,1.4005097024,94.6440886403,3.58662099765,4.89514925607e-46
3.092,2.70764859281,1.39070345356,94.6470530521,3.56396909133,4.53653976467e-46
3.094,2.70943473121,1.38101620373,94.6499939737,3.54158817149,4.20419787556e-46
3.096,2.71122185235,1.37144743876,94.6528563748,3.51947551666,3.89619978423e-46
3.098,2.71300998142,1.36199695713,94.6556407566,3.49763131492,3.61076256385e-46
3.1,2.71479914479,1.35266460615,94.6585109419,3.47606187555,3.3462338505e-46
3.102,2.71658890091,1.34342590278,94.6614698917,3.45470432403,3.10108228335e-46
3.104,2.71837884751,1.33425903998,94.6643516573,3.43349643609,2.87388864485e-46
3.106,2.72016985284,1.32520791629,94.6671576809,3.41255282279,2.66333764943e-46
3.108,2.72196289604,1.31632087797,94.6699185556,3.39200101878,2.46821033348e-46
3.11,2.72375924716,1.30765968452,94.6729023487,3.37201224885,2.28737700234e-46
3.112,2.72556069783,1.29931070033,94.6758210859,3.35280235957,2.11979069375e-46
3.114,2.72737119102,1.29146562307,94.6786861882,3.33487317173,1.96448111981e-46
3.116,2.72919470911,1.28431377898,94.6815135996,3.31872185014,1.82054905253e-46
3.118,2.7310343029,1.2779949621,94.6843727302,3.30471950167,1.68716112038e-46
3.12,2.73289221994,1.27260787796,94.6874078482,3.29313351731,1.56354498585e-46
3.122,2.73476776378,1.26810682278,94.6904272063,3.28384286164,1.44898487607e-46
3.124,2.73665644186,1.26426281979,94.693434319,3.2762536186,1.3428174407e-46
3.126,2.73854447231,1.26039787716,94.6964127168,3.26859406986,1.24442791307e-46
3.128,2.74042082778,1.25597640108,94.6993409367,3.2594602983,1.15324655238e-46
3.13,2.74228195452,1.2508323791,94.7022043139,3.24841351403,1.06874534646e-46
3.132,2.7441268337,1.24492576281,94.7050904835,3.23534768237,9.90434955908e-47
3.134,2.74595967581,1.23846926135,94.7080623009,3.22081914052,9.17861881978e-47
3.136,2.74778565715,1.23171833284,94.7109722745,3.2054909327,8.50605841884e-47
3.138,2.74961138445,1.2249911859,94.7138263199,3.19019818092,7.88277336254e-47
3.14,2.75144229015,1.21854386814,94.7166349822,3.17561494515,7.30515394717e-47
3.142,2.75328148433,1.2125182024,94.7194149072,3.16211665656,6.76985486572e-47
3.144,2.75513202838,1.20705119072,94.7224063686,3.15007451241,6.27377584447e-47
3.146,2.7569967827,1.20226855145,94.7253739345,3.13981510755,5.81404369742e-47
3.148,2.75887628373,1.19818719493,94.7283272998,3.13138717453,5.38799569492e-47
3.15,2.76076742592,1.19465657827,94.7312696535,3.12439733724,4.99316415017e-47
3.152,2.76266472176,1.19141898534,94.7341969695,3.11816775629,4.6272621343e-47
3.154,2.76455907233,1.18805386457,94.7370939662,3.11158783091,4.28817023774e-47
3.156,2.76644351794,1.18424349198,94.7399437186,3.1038157805,3.97392430085e-47
3.158,2.76831437918,1.17982428585,94.7428949659,3.09442093804,3.68270404321e-47
3.16,2.77017017339,1.17473578552,94.745838681,3.08323616944,3.41282252548e-47
3.162,2.77201295527,1.16907971752,94.7487231516,3.0705257774,3.16271638311e-47
3.164,2.77384496301,1.16296518516,94.7515426598,3.0565759166,2.93093677517e-47
3.166,2.77566884475,1.15651814063,94.7542939601,3.04171836523,2.71614099612e-47
3.168,2.77748747726,1.14987242881,94.7570190357,3.0263082381,2.51708470183e-47
3.17,2.77930430158,1.1431840471,94.7599206253,3.01076558548,2.33261470492e-47
3.172,2.7811221003,1.13657651742,94.7627643837,2.99541124935,2.16166229788e-47
3.174,2.78294244312,1.13011750473,94.7655534912,2.98042590659,2.00323706498e-47
3.176,2.78476590388,1.12382985408,94.7682908671,2.96587133032,1.85642114755e-47
3.178,2.78659072179,1.11763498493,94.770993756,2.95153956488,1.72036392921e-47
3.18,2.78841597354,1.11149205017,94.773892916,2.93732933599,1.59427711034e-47
3.182,2.79024301323,1.10545847067,94.7767401177,2.9233864394,1.47743014327e-47
3.184,2.79207322416,1.09959166645,94.7795387673,2.90986495745,1.36914600193e-47
3.186,2.79390827897,1.09396010466,94.7822942352,2.89694897195,1.26879726115e-47
3.188,2.79574937222,1.08861078643,94.7850125169,2.88476566927,1.17580246332e-47
3.19,2.79759566535,1.08350470118,94.7878540034,2.8732170661,1.08962275098e-47
3.192,2.79944614867,1.07859654111,94.7907380391,2.86218067806,1.00975874624e-47
3.194,2.80129825266,1.07377709785,94.7935824643,2.8513624352,9.35747658594e-48
3.196,2.80314967095,1.06895001157,94.7963843778,2.8405043363,8.67160604726e-48
3.198,2.80500031929,1.0641121118,94.7991429927,2.82959782281,8.03600124514e-48
3.2,2.80685011677,1.05926042887,94.8018574431,2.81863485026,7.44697879048e-48
3.202,2.80869891254,1.05438919981,94.8046865223,2.80760457492,6.90112517248e-48
3.204,2.81054655311,1.04949266881,94.807546775,2.79648891,6.39527698743e-48
3.206,2.81239366428,1.04459668426,94.8103632372,2.78535506048,5.92650261579e-48
3.208,2.81424092903,1.03972892051,94.8131365133,2.77427758432,5.49208524146e-48
3.21,2.81608912817,1.03492045412,94.815868027,2.76334043319,5.08950711489e-48
3.212,2.81793912847,1.03020521273,94.8185601136,2.7526354996,4.71643496893e-48
3.214,2.81978939612,1.02552127734,94.8213888967,2.74200132841,4.37070650305e-48
3.216,2.8216377821,1.02078355871,94.8242271317,2.73120463045,4.05031785763e-48
3.218,2.82348356816,1.01596477363,94.827019119,2.72016979187,3.75341200578e-48
3.22,2.82532639848,1.01105236486,94.8297622678,2.70886235892,3.47826799562e-48
3.222,2.82716863454,1.00613981591,94.8324588413,2.69753482965,3.22329098048e-48
3.224,2.82901437957,1.00138628924,94.8351171176,2.68661837429,2.9870029796e-48
3.226,2.83086631046,0.99689297409,94.8379611944,2.676394349,2.76803431558e-48
3.228,2.83272649177,0.992735841381,94.8407883798,2.66706439317,2.56511567916e-48
3.23,2.83459530758,0.988925541231,94.8435908807,2.65865904756,2.3770707753e-48
3.232,2.83647122242,0.985399678895,94.8463712936,2.65101092899,2.20280950803e-48
3.234,2.83835215587,0.982076277718,94.8491298549,2.64389893149,2.04132166457e-48
3.236,2.84023429957,0.978809170449,94.8518617032,2.63692669488,1.89167106215e-48
3.238,2.84211465444,0.975484697177,94.8545779349,2.62978564682,1.75299012366e-48
3.24,2.84399146468,0.972037497857,94.8574329859,2.62230181277,1.62447485073e-48
3.242,2.84586320075,0.968411657335,94.8602518223,2.61431733005,1.50538016502e-48
3.244,2.84772861552,0.964562736695,94.8630296386,2.60570994184,1.39501559094e-48
3.246,2.84958654194,0.960450148369,94.8657605678,2.59636754617,1.29274125455e-48
3.248,2.85143592882,0.956038525174,94.8684377052,2.58619197319,1.19796417573e-48
3.25,2.85327566281,0.951291186245,94.8710527291,2.57508117986,1.11013483193e-48
3.252,2.85510661384,0.946245182982,94.8737941871,2.56313972102,1.02874397369e-48
3.254,2.85692990263,0.94094631765,94.876537552,2.55048784873,9.53319673522e-49
3.256,2.85874852257,0.935507462425,94.8792199169,2.53743142817,8.83424590976e-49
3.258,2.86056655473,0.93007820758,94.8818445146,2.5243794967,8.18653438121e-49
3.26,2.86238619977,0.924737467426,94.8844150692,2.51154849492,7.58630630715e-49
3.262,2.86420920997,0.919546403306,94.8871046953,2.49911120711,7.03008111485e-49
3.264,2.86603607087,0.914520012771,94.8898418795,2.48710768044,6.51463332899e-49
3.266,2.86786607136,0.909630887804,94.8925317329,2.47546105835,6.0369738774e-49
3.268,2.86969739237,0.90481344995,94.895173271,2.46399188922,5.59433276664e-49
3.27,2.87152480229,0.899884709714,94.8977570141,2.45219719904,5.18414302703e-49
3.272,2.8733443256,0.894709170192,94.9003691458,2.43970582388,4.80402583404e-49
3.274,2.87515523874,0.889266517418,94.9030858894,2.42646244198,4.45177672001e-49
3.276,2.87695686459,0.883538856709,94.9057293466,2.41241175126,4.12535279611e-49
3.278,2.87875219784,0.877633793678,94.9082963432,2.39784881792,3.82286091076e-49
3.28,2.8805444553,0.871663843353,94.9107873969,2.38308311899,3.54254667569e-49
3.282,2.882336896,0.865740005805,94.9134276088,2.36842635508,3.2827842962e-49
3.284,2.88413356699,0.859996511873,94.9160865667,2.35424622453,3.04206714663e-49
3.286,2.8859360224,0.854481667896,94.9186865964,2.34067528276,2.81899903645e-49
3.288,2.88774536724,0.849227854403,94.9212343017,2.32780449857,2.61228611641e-49
3.29,2.88956137219,0.844223194092,94.9237403708,2.31560269072,2.42072937782e-49
3.292,2.89138245687,0.839412339052,94.9264597471,2.30392413804,2.24321770146e-49
3.294,2.89320700754,0.834740198874,94.9291295196,2.29261080711,2.07872141591e-49
3.296,2.89503214761,0.830112386882,94.9317476324,2.28140170155,1.92628632797e-49
3.298,2.89685579481,0.825461963989,94.9343105291,2.27011126438,1.78502819053e-49
3.3,2.89867961721,0.820842562118,94.9368202193,2.25888834938,1.65412757587e-49
3.302,2.90050521012,0.816304324697,94.9394970462,2.24787767411,1.53282512466e-49
3.304,2.90233428269,0.81189986523,94.9421676998,2.23722180921,1.42041714322e-49
3.306,2.90416883371,0.807689732567,94.944796356,2.22708908734,1.3162515233e-49
3.308,2.9060083456,0.803655055263,94.9473858717,2.21742811746,1.21972396105e-49
3.31,2.90785159837,0.799755676247,94.9499371984,2.2081280345,1.130274453e-49
3.312,2.90969726045,0.79594882141,94.9525201365,2.19907198042,1.04738404887e-49
3.314,2.91154328424,0.792170601973,94.9552209166,2.1900842441,9.7057184238e-50
3.316,2.91338857909,0.788387521557,94.9578790669,2.18106777419,8.99392182598e-50
3.318,2.915233273,0.784603707164,94.9604941142,2.17203407234,8.33432089667e-50
3.32,2.91707738261,0.780819846038,94.9630655009,2.16298505565,7.72308859951e-50
3.322,2.91891789574,0.776945583144,94.9655867353,2.15366791041,7.15667846703e-50
3.324,2.92075182376,0.772893092744,94.9681799626,2.14383914997,6.63180403392e-50
3.326,2.92258061028,0.768708294218,94.9708333619,2.13362609668,6.14541977782e-50
3.328,2.92440610811,0.764448356426,94.973432619,2.12318564166,5.69470345699e-50
3.33,2.92622841954,0.760117791085,94.9759751757,2.1125299894,5.27703974256e-50
3.332,2.9280470845,0.755704619971,94.9784574409,2.10162509324,4.89000505054e-50
3.334,2.92986163125,0.751196863517,94.9809697464,2.09043888714,4.53135348555e-50
3.336,2.93167127796,0.746573946326,94.9835945421,2.07891485776,4.19900381487e-50
3.338,2.93347580483,0.741832023193,94.9861530334,2.06703764647,3.89102739727e-50
3.34,2.93527893686,0.737079927801,94.9886468076,2.0551127972,3.60563699668e-50
3.342,2.93708414443,0.73241655692,94.9910810618,2.04341874219,3.34117641576e-50
3.344,2.93889074275,0.727821330303,94.9936196946,2.03190152758,3.09611088943e-50
3.346,2.94069789145,0.723269822981,94.9962132758,2.0204916007,2.86901818248e-50
3.348,2.94250290655,0.718686956533,94.9987433056,2.00897495977,2.65858033978e-50
3.35,2.94430135695,0.713951307248,95.0011999918,1.99700863747,2.46357604129e-50
3.352,2.94609271966,0.709051941776,95.0035762281,1.98456083035,2.28287351736e-50
3.354,2.94788129707,0.704109838432,95.0061592147,1.97197845526,2.11542398346e-50
3.356,2.94967018169,0.69921000094,95.008690541,1.95949618309,1.96025555614e-50
3.358,2.9514615854,0.694411437597,95.0111550821,1.94728087501,1.816467615e-50
3.36,2.95325765209,0.689769728078,95.0135586584,1.9354905403,1.68322557797e-50
3.362,2.9550575518,0.685260162192,95.0160376566,1.92405881623,1.55975605956e-50
3.364,2.95686017298,0.680851274762,95.0186071923,1.91289751382,1.44534238412e-50
3.366,2.95866436186,0.676511305909,95.0211164421,1.90191405698,1.33932042797e-50
3.368,2.96046825375,0.672190811854,95.023563186,1.89096848831,1.24107476633e-50
3.37,2.96227046061,0.667853914359,95.0259440727,1.87995899456,1.15003510275e-50
3.372,2.96406892364,0.663448452033,95.0284784712,1.86874162327,1.0656729603e-50
3.374,2.96586197626,0.65893367425,95.0310033504,1.8571969133,9.87498615307e-51
3.376,2.96765096082,0.654346191327,95.0334542143,1.84542718595,9.15058255922e-51
3.378,2.96943737203,0.649725519056,95.0358297354,1.83354454593,8.47931348971e-51
3.38,2.97122128618,0.645074719212,95.0382356534,1.82155959743,7.85728199872e-51
3.382,2.97300266432,0.640393944826,95.0407624932,1.80947433319,7.28087691429e-51
3.384,2.97478173633,0.635689987539,95.0432117136,1.797304167,6.74675188423e-51
3.386,2.97655931565,0.63098371464,95.0455820849,1.78510853584,6.25180595814e-51
3.388,2.97833599176,0.62628997254,95.0479135189,1.77293059998,5.7931655932e-51
3.39,2.98011447763,0.621674237853,95.0504423641,1.76096190247,5.36816797917e-51
3.392,2.98189753348,0.617201193818,95.0529016908,1.7493828006,4.97434558603e-51
3.394,2.98368578924,0.612883178588,95.0552961431,1.73822946228,4.60941184448e-51
3.396,2.98548012214,0.608738038125,95.0576315581,1.7275539285,4.27124787643e-51
3.398,2.98728003217,0.604750970637,95.0601296856,1.71731875322,3.95789019832e-51
3.4,2.98908328986,0.600867410457,95.0626338295,1.70736552956,3.66751932611e-51
3.402,2.99088841158,0.597051431058,95.0650792588,1.69759062553,3.3984492157e-51
3.404,2.99269374417,0.593264121322,95.0674642584,1.68788273275,3.14911747768e-51
3.406,2.9944976614,0.589468161495,95.0698017848,1.67813509342,2.91807630947e-51
3.408,2.99630124504,0.585688534364,95.0723378028,1.66842377607,2.70398409243e-51
3.41,2.99810607143,0.581960722559,95.074814596,1.65884632695,2.50559760502e-51
3.412,2.99991183717,0.578277257503,95.0772323465,1.64938156236,2.32176480699e-51
3.414,3.00171632591,0.574588334197,95.0795874634,1.63988630998,2.15141815268e-51
3.416,3.00351810085,0.570862628148,95.0819689395,1.63027186126,1.99356839454e-51
3.418,3.00531912319,0.567144186152,95.0844728529,1.62066660176,1.84729884112e-51
3.42,3.00712138124,0.563476518294,95.086916342,1.61119291894,1.71176003605e-51
3.422,3.00892624556,0.559888634097,95.0893022487,1.60193486792,1.58616482723e-51
3.424,3.01073582974,0.556424799712,95.0916362961,1.59302081229,1.46978379755e-51
3.426,3.012550462,0.553090013491,95.094077019,1.58446851907,1.36194103071e-51
3.428,3.01436860384,0.549849485265,95.0965738108,1.57617723564,1.2620101875e-51
3.43,3.01618915925,0.546678612788,95.0990208992,1.56807454206,1.16941086987e-51
3.432,3.01801015881,0.54353500008,95.1014166722,1.56003807748,1.08360525153e-51
3.434,3.01982942256,0.540372818621,95.1037571634,1.55193519438,1.00409495575e-51
3.436,3.02164559872,0.537164516195,95.1061719475,1.5436880553,9.30418162018e-52
3.438,3.02345651304,0.533866232935,95.1086516857,1.53516904215,8.62146924922e-52
3.44,3.02526124201,0.530460914667,95.1110666973,1.52632608257,7.98884689667e-52
3.442,3.02706046284,0.526964677288,95.1134127578,1.51720535101,7.40263989759e-52
3.444,3.02885473593,0.523390955063,95.1156859734,1.50784535535,6.85944313541e-52
3.446,3.03064718564,0.519804459838,95.1181220748,1.49843755606,6.35610127191e-52
3.448,3.03244194296,0.516288281019,95.1205496819,1.4892208691,5.88969042707e-52
3.45,3.03424151235,0.512891007745,95.1229192825,1.48033634079,5.45750120243e-52
3.452,3.03604999639,0.509691480271,95.1252415601,1.47201442503,5.05702294952e-52
3.454,3.03787004601,0.50673822961,95.1275553295,1.46439823743,4.68592919205e-52
3.456,3.03970019551,0.503998622018,95.1300517218,1.45739687289,4.34206411715e-52
3.458,3.04153890072,0.501439418744,95.1325116459,1.45091112159,4.02343005739e-52
3.46,3.04338252812,0.498987879588,95.1349356131,1.44472959181,3.72817589091e-52
3.462,3.0452246037,0.496518193719,95.1373163238,1.43848518447,3.45458629224e-52
3.464,3.04706228246,0.493976385332,95.1396473716,1.43201991142,3.2010717715e-52
3.466,3.04889543688,0.491361265974,95.1420424182,1.42533161602,2.96615944419e-52
3.468,3.05072394565,0.48867184754,95.1445048285,1.4184170437,2.74848447792e-52
3.47,3.05254953948,0.485942035416,95.1469164525,1.41137333263,2.54678216648e-52
3.472,3.05437463963,0.483217928341,95.1492785983,1.40433540196,2.35988058523e-52
3.474,3.05619854375,0.480486547984,95.1515894313,1.39726520746,2.1866937852e-52
3.476,3.05801677067,0.477665386082,95.1539015584,1.38992137688,2.02621548636e-52
3.478,3.05982610878,0.4746972335,95.1563423748,1.3821372983,1.87751323345e-52
3.48,3.06162805393,0.471612329503,95.1587176404,1.37399818811,1.73972298052e-52
3.482,3.06342438266,0.468445386467,95.1610237819,1.36560543489,1.61204407262e-52
3.484,3.06521519621,0.465200152529,95.163255923,1.35696957716,1.49373459563e-52
3.486,3.06700027986,0.461874717983,95.1655911375,1.34808710904,1.38410706712e-52
3.488,3.06877945879,0.458468029287,95.1679613098,1.33895351751,1.28252444335e-52
3.49,3.07055364238,0.454998245689,95.17025132,1.32962026981,1.18839641908e-52
3.492,3.07232378895,0.451483921253,95.1724577584,1.32014172184,1.10117599889e-52
3.494,3.07409059051,0.447938488416,95.174722725,1.31055925577,1.02035631992e-52
3.496,3.07585542852,0.444386856208,95.1770761496,1.30094663811,9.4546770768e-53
3.498,3.0776189937,0.440841394776,95.1793463165,1.29133802382,8.76074947882e-53
3.5,3.07938173301,0.437309967678,95.1815321678,1.28175670246,8.11774758332e-53
3.502,3.08114408041,0.43379997411,95.1837869514,1.27222670799,7.52193446297e-53
3.504,3.0829071058,0.430329162103,95.1861266856,1.26280086738,6.96984737713e-53
3.506,3.08467266739,0.426927727266,95.1883876774,1.25356661484,6.45827765632e-53
3.508,3.08644174167,0.423610461678,95.1905733808,1.24456821036,5.98425206227e-53
3.51,3.08821575688,0.420399042895,95.1928288509,1.23587226511,5.54501551542e-53
3.512,3.08999603074,0.417312720453,95.1951815057,1.22753677236,5.13801508935e-53
3.514,3.09178174093,0.414335911538,95.1974699357,1.21951405698,4.7608851795e-53
3.516,3.09357145761,0.41144383409,95.1996959746,1.21173114855,4.41143375983e-53
3.518,3.0953641102,0.408618085442,95.2018894804,1.2041342107,4.08762964762e-53
3.52,3.09715546869,0.405791171664,95.204268791,1.19652567593,3.78759070268e-53
3.522,3.09894177194,0.402904764764,95.2065768896,1.18872875979,3.50957289214e-53
3.524,3.10072367659,0.399970575933,95.2088100255,1.18077798125,3.25196015751e-53
3.526,3.10250228973,0.397006952775,95.210965887,1.17272772945,3.01325502513e-53
3.528,3.10427789846,0.394019245129,95.2132753183,1.1645966394,2.79206990548e-53
3.53,3.10604977333,0.390997297319,95.2155749214,1.15635227824,2.5871190307e-53
3.532,3.10781725146,0.387932298429,95.2177916408,1.14796730042,2.39721098375e-53
3.534,3.10958052006,0.384828415199,95.2199211554,1.13945389367,2.22124177554e-53
3.536,3.11133994362,0.381692351099,95.2221903429,1.13083460145,2.05818843004e-53
3.538,3.11309602689,0.378532692168,95.2244628097,1.12213327813,1.90710304002e-53
3.54,3.11485290355,0.375410473556,95.2266504645,1.11353131699,1.7671072588e-53
3.542,3.11661442367,0.372380653293,95.2287604068,1.10519348698,1.63738719629e-53
3.544,3.11838115296,0.369449490324,95.2310512587,1.09714201656,1.51718868933e-53
3.546,3.12015400608,0.366628006347,95.2333287458,1.08940818176,1.40581291918e-53
3.548,3.12193335768,0.363919309698,95.2355404041,1.08200129034,1.30261235043e-53
3.55,3.12371639864,0.361281954272,95.2376864595,1.07479763923,1.20698696797e-53
3.552,3.12550034712,0.358676078445,95.2399430186,1.06767995981,1.11838078999e-53
3.554,3.12728405334,0.356085439066,95.2422409639,1.06059884715,1.03627863685e-53
3.556,3.12906512979,0.353477331783,95.2444665281,1.05345484422,9.60203137004e-54
3.558,3.130842315,0.350835296737,95.2466148334,1.04619833496,8.89711952653e-54
3.56,3.13261750443,0.34818591137,95.2487930643,1.03891028547,8.243952089e-54
3.562,3.13439276059,0.345557210229,95.2510894748,1.03167599748,7.63873111573e-54
3.564,3.1361678937,0.342946509722,95.2533124012,1.02448541211,7.07793739831e-54
3.566,3.13794210463,0.340343180952,95.2554599069,1.01730659121,6.55831000731e-54
3.568,3.13971488801,0.337740754298,95.2575900858,1.01012070102,6.07682733889e-54
3.57,3.14148516455,0.33512552115,95.2598835905,1.00288829357,5.63068955198e-54
3.572,3.1432516,0.332480929133,95.262096181,0.995556743579,5.21730229436e-54
3.574,3.14501441928,0.329810865522,95.2642241186,0.988137622218,4.83426162269e-54
3.576,3.14677561708,0.327141523135,95.2663258945,0.980710587785,4.47934002918e-54
3.578,3.14853671664,0.32449235196,95.2686018032,0.973336520579,4.15047349358e-54
3.58,3.15029779831,0.321864212769,95.2707963347,0.966015503306,3.84574948526e-54
3.582,3.15205897888,0.319258384254,95.2729090195,0.95875153531,3.56339584572e-54
3.584,3.15382014696,0.316673305207,95.2750157627,0.951540784181,3.30177048686e-54
3.586,3.15557957493,0.314087822886,95.2772766066,0.944320831887,3.05935184529e-54
3.588,3.15733564213,0.311482763315,95.2794508085,0.937031123709,2.83473003699e-54
3.59,3.15909008316,0.308879690926,95.281537353,0.929737011786,2.6265986612e-54
3.592,3.16084651211,0.306321739149,95.2836578001,0.922570677673,2.43374720562e-54
3.594,3.16260682691,0.303830450783,95.285900677,0.915598653881,2.25505400905e-54
3.596,3.1643731207,0.30142894578,95.2880700432,0.908889680154,2.08947974042e-54
3.598,3.16614777229,0.299142935664,95.2901746145,0.902522535355,1.93606135635e-54
3.6,3.16792936502,0.296953801583,95.2923057791,0.896442038946,1.79390650214e-54
3.602,3.16971168039,0.294788748453,95.29456903,0.890428011545,1.66218832367e-54
3.604,3.1714901851,0.292596169785,95.2967591912,0.884321410679,1.54014066001e-54
3.606,3.17326165546,0.290340710149,95.2988674581,0.87801423712,1.42705358881e-54
3.608,3.17502123522,0.287969979876,95.3009246829,0.871346648031,1.32226929868e-54
3.61,3.17676728946,0.285469040511,95.3031536782,0.864274480398,1.22517826439e-54
3.612,3.17850308858,0.282877414156,95.3052792703,0.856915245389,1.13521570285e-54
3.614,3.18023182451,0.280232571881,95.307295532,0.849382947937,1.05185828915e-54
3.616,3.18195472799,0.27754966578,95.3093961359,0.84172538115,9.74621113556e-55
3.618,3.18367503553,0.274864677608,95.3115468953,0.834052105623,9.03054861971e-55
3.62,3.18539467411,0.272198456117,95.3135889242,0.826425539395,8.36743203176e-55
3.622,3.18711445935,0.269559464224,95.3155775773,0.818872202969,7.75300367919e-55
3.624,3.18883546823,0.26695853279,95.3177645933,0.811427584169,7.18368905646e-55
3.626,3.19055800782,0.264398193204,95.3198471047,0.804097043032,6.65617605879e-55
3.628,3.19228228546,0.261879858009,95.3218260833,0.796885158194,6.16739572156e-55
3.63,3.19400849537,0.259404742108,95.3239584274,0.789798030763,5.71450437323e-55
3.632,3.19573566987,0.25696245317,95.3260867213,0.782802645775,5.29486709822e-55
3.634,3.19746166765,0.254531420221,95.3281106096,0.775832079227,4.9060424135e-55
3.636,3.19918532797,0.252100440765,95.3301166366,0.768852673304,4.5457680699e-55
3.638,3.20090438169,0.249648040954,95.3322769977,0.761799756616,4.21194789549e-55
3.64,3.20261597326,0.247148001205,95.3343192939,0.754590334127,3.90263960466e-55
3.642,3.20431982838,0.244599642226,95.336233747,0.747222027096,3.61604350199e-55
3.644,3.20601864384,0.242030228874,95.3383803709,0.739781428916,3.35049201524e-55
3.646,3.20771479227,0.239462958356,95.3404229549,0.73233731704,3.10443999655e-55
3.648,3.20940960319,0.236910521496,95.3423380065,0.724928700382,2.87645573562e-55
3.65,3.21110603708,0.234399867211,95.3444366447,0.71764120274,2.66521263246e-55
3.652,3.21280576358,0.231945221728,95.3464955501,0.710517265266,2.46948148137e-55
3.654,3.21450752322,0.229534196769,95.3484357289,0.703518328333,2.28812332132e-55
